,key,item_type,pub_yr,author,title,pub_title,doi,url,study_included,model_code_available,reporting_guidelines_mention,covid,sim_software,foss_sim,model_archive,model_repo,model_journal_supp,model_journal_supp,model_personal_org,model_platform,available_on_req,excluded_reason
53,L4LG3KFF,journalArticle,2021,"Kim, L.G.; Sweeting, M.J.; Epstein, D.; Venermo, M.; Rohlffs, F.E.V.; Greenhalgh, R.M.",Optimizing Surveillance and Re-intervention Strategy following Elective Endovascular Repair of Abdominal Aortic Aneurysms,Annals of Surgery,10.1097/SLA.0000000000003625,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102029524&doi=10.1097%2fSLA.0000000000003625&partnerID=40&md5=fe4f35ea95e56aa4bb25891609e6bc3e,1,0.0,None,0.0,R,1,,,,,,,,
54,JUENAAJ6,journalArticle,2021,"Yakutcan, U.; Demir, E.; Hurst, J.R.; Taylor, P.C.; Ridsdale, H.A.",Operational Modeling with Health Economics to Support Decision Making for COPD Patients,Health Services Research,10.1111/1475-6773.13652,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102805935&doi=10.1111%2f1475-6773.13652&partnerID=40&md5=75dfcda3866d77c96acb14f480aa7c53,1,0.0,None,0.0,Simul8,0,,,,,,,,
55,AIV964DK,journalArticle,2021,"Ren, Y.; Phan, M.; Luong, P.; Wu, J.; Shell, D.; Barras, C.D.; Chryssidis, S.; Kok, H.K.; Burney, M.; Tahayori, B.; Maingard, J.; Jhamb, A.; Thijs, V.; Brooks, D.M.; Asadi, H.",Application of a computational model in simulating an endovascular clot retrieval service system within regional Australia,Journal of Medical Imaging and Radiation Oncology,10.1111/1754-9485.13255,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107759530&doi=10.1111%2f1754-9485.13255&partnerID=40&md5=d4d3071de75eedc2acc7441bee41fd23,1,0.0,None,0.0,SimPy,1,,,,,,,,
56,RUII448V,journalArticle,2021,"Farahi, S.; Salimifard, K.",A simulation–optimization approach for measuring emergency department resilience in times of crisis,Operations Research for Health Care,10.1016/j.orhc.2021.100326,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119038397&doi=10.1016%2fj.orhc.2021.100326&partnerID=40&md5=78f14cb19daaa9e2be729db266a48f36,1,0.0,STRESS,0.0,Unknown,Unknown,,,,,,,,
57,DPUV4296,journalArticle,2021,"Degeling, K.; Corcoran, N.M.; Pereira-Salgado, A.; Hamid, A.A.; Siva, S.; IJzerman, M.J.","Lifetime Health and Economic Outcomes of Active Surveillance, Radical Prostatectomy, and Radiotherapy for Favorable-Risk Localized Prostate Cancer",Value in Health,10.1016/j.jval.2021.06.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111549971&doi=10.1016%2fj.jval.2021.06.004&partnerID=40&md5=76b502b46f0cda3b1856fa1d06221537,1,0.0,None,0.0,R,1,,,,,,,,
58,U94B3SBK,journalArticle,2021,"Williams, J.; Gustafson, M.; Bai, Y.; Prater, S.; Wade, C.E.; Guillamondegui, O.D.; Khan, M.; Brenner, M.; Ferrada, P.; Roberts, D.; Horer, T.; Kauvar, D.; Kirkpatrick, A.; Ordonez, C.; Perreira, B.; Priouzram, A.; Duchesne, J.; Cotton, B.A.",Limitations of Available Blood Products for Massive Transfusion During Mass Casualty Events at US Level 1 Trauma Centers,"Shock (Augusta, Ga.)",10.1097/SHK.0000000000001719,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122110687&doi=10.1097%2fSHK.0000000000001719&partnerID=40&md5=205b6fd7dd90831f36d952b675cf45d1,1,0.0,None,0.0,Matlab SimuLink,1,,,,,,,,
59,DQM92UF7,journalArticle,2021,"Ho, T.-W.; Kung, L.-C.; Huang, H.-Y.; Lai, J.-F.; Chiu, H.-M.",Overbooking for physical examination considering late cancellation and set-resource relationship,BMC Health Services Research,10.1186/s12913-021-07148-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119503260&doi=10.1186%2fs12913-021-07148-y&partnerID=40&md5=04812c4f7dd7753453661b57c5a3bbfc,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
60,4IW2JWLL,journalArticle,2021,"Frichi, Y.; Kacem, A.B.; Jawab, F.; Boutahari, S.; Kamach, O.; Chafik, S.",The contribution of reduced COVID-19 test time in controlling the spread of the disease: A simulation-based approach,Journal of Public Health in Africa,10.4081/jphia.2021.1455,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125583136&doi=10.4081%2fjphia.2021.1455&partnerID=40&md5=5d810ab74df14cee77526f08531331e3,1,0.0,None,1.0,Arena,0,,,,,,,,
61,FBXHGX5B,conferencePaper,2020,"Maxheimer, E.W.; Rusnock, C.F.; Oyama, K.F.; Valencia, V.V.",Assessing mental workload demands of healthcare staff using simulation,"Proceedings of the 2016 Industrial and Systems Engineering Research Conference, ISERC 2016",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054008809&partnerID=40&md5=87810f828a38bf3ffd33fbc304dcd3ef,0,,,,,,,,,,,,,Full Text Not Available
62,GVYDSQ2L,journalArticle,2020,"Ibarrondo, O.; Álvarez-López, I.; Freundlich, F.; Arrospide, A.; Galve-Calvo, E.; Gutiérrez-Toribio, M.; Plazaola, A.; Mar, J.",Probabilistic cost-utility analysis and expected value of perfect information for the Oncotype multigenic test: a discrete event simulation model,Gaceta Sanitaria,10.1016/j.gaceta.2018.07.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056264049&doi=10.1016%2fj.gaceta.2018.07.012&partnerID=40&md5=0377fa1207860c7ac4546aa23cf14ce6,1,0.0,None,0.0,Arena,0,,,,,,,,
63,4SYS6577,journalArticle,2020,"Mukherjee, U.K.; Sinha, K.K.",Robot-assisted surgical care delivery at a hospital: Policies for maximizing clinical outcome benefits and minimizing costs,Journal of Operations Management,10.1002/joom.1058,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074797968&doi=10.1002%2fjoom.1058&partnerID=40&md5=ecfa6033fcf290ee3a3039a8fc62f35c,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
64,AR63C9BN,journalArticle,2020,"Moldaver, D.; Hurry, M.; Evans, W.K.; Cheema, P.K.; Sangha, R.; Burkes, R.; Melosky, B.; Tran, D.; Boehm, D.; Venkatesh, J.; Walisser, S.; Orava, E.; Grima, D.","Development, validation and results from the impact of treatment evolution in non-small cell lung cancer (iTEN) model",Lung Cancer,10.1016/j.lungcan.2019.10.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075986917&doi=10.1016%2fj.lungcan.2019.10.019&partnerID=40&md5=fd775361f8eb1cdfbc8c5ee43eb30438,1,0.0,ISPOR,0.0,Excel,0,,,,,,,,
65,2Q3P8Q95,conferencePaper,2020,"Moons, K.; Waeyenbergh, G.; Timmermans, P.; De Ridder, D.; Pintelon, L.",Evaluating Replenishment Systems for Disposable Supplies at the Operating Theater: A Simulation Case Study,Springer Proceedings in Mathematics and Statistics,10.1007/978-3-030-39694-7_12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083957803&doi=10.1007%2f978-3-030-39694-7_12&partnerID=40&md5=d0acfb2220aa686023589f67f9ec4545,1,0.0,None,0.0,Arena,0,,,,,,,,
66,9NBFA24K,journalArticle,2020,"Qiao, Y.; Ran, L.; Li, J.",Optimization of Teleconsultation Using Discrete-Event Simulation from a Data-Driven Perspective,Telemedicine and e-Health,10.1089/tmj.2018.0229,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077774363&doi=10.1089%2ftmj.2018.0229&partnerID=40&md5=6f279b5f0c53e0684ff88dcf4c9a7a14,0,,,,,,,,,,,,,Full Text Not Available
67,23EPBVPE,journalArticle,2020,"Furzer, J.; Tessier, L.; Hodgson, D.; Cotton, C.; Nathan, P.C.; Gupta, S.; Pechlivanoglou, P.",Cost-Utility of Early Breast Cancer Surveillance in Survivors of Thoracic Radiation-Treated Adolescent Hodgkin Lymphoma,Journal of the National Cancer Institute,10.1093/jnci/djz037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077952911&doi=10.1093%2fjnci%2fdjz037&partnerID=40&md5=52e2bd22fabc7ab89b45c9dfc799f82e,1,0.0,None,0.0,R,1,,,,,,,,
68,S863C86S,conferencePaper,2020,"Lavoie, G.; Bélanger, V.; de Montigny, L.; Lahrichi, N.",A Realistic Simulation Model of Montreal Emergency Medical Services,Springer Proceedings in Mathematics and Statistics,10.1007/978-3-030-39694-7_6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083961786&doi=10.1007%2f978-3-030-39694-7_6&partnerID=40&md5=e9c5eaf3b5eb5bad1be9b33f59ef07eb,1,0.0,None,0.0,Arena,0,,,,,,,,
69,9SXHF7BR,conferencePaper,2020,"Busby, C.R.; Carter, M.W.",Benefits of a Broader View: Capturing the Hospital-Wide Impact of Surge Policies with Discrete-Event Simulation,Springer Proceedings in Mathematics and Statistics,10.1007/978-3-030-39694-7_4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083969884&doi=10.1007%2f978-3-030-39694-7_4&partnerID=40&md5=b60df540bb383dbfeaae6023ae0b94ae,1,0.0,None,0.0,Simul8,0,,,,,,,,
70,I3N9W9ZM,conferencePaper,2020,"Landa, P.; La Regina, M.; Tànfani, E.; Orlandini, F.; Campanini, M.; Fontanella, A.; Manfellotto, D.; Testi, A.",Modelling Hospital Medical Wards to Address Patient Complexity: A Case-Based Simulation-Optimization Approach,Springer Proceedings in Mathematics and Statistics,10.1007/978-3-030-39694-7_3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083991080&doi=10.1007%2f978-3-030-39694-7_3&partnerID=40&md5=8dd560a9d73dd53eb5027e23ef90a759,1,0.0,None,0.0,WITNESS,0,,,,,,,,
71,RID94997,conferencePaper,2020,"Dosi, C.; Iori, M.; Kramer, A.; Vignoli, M.",Facing Implementation Barriers to Healthcare Simulation Studies,Springer Proceedings in Mathematics and Statistics,10.1007/978-3-030-39694-7_10,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084005608&doi=10.1007%2f978-3-030-39694-7_10&partnerID=40&md5=50ed51dfd4652cb60484885df3ba17a4,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
72,5YMC5CJM,conferencePaper,2020,"Chiam, T.C.; Mosby, D.; Caplan, R.; Brown, E.; Heckler, S.; Gbadebo, A.; Jackson, E.; Reyes-Hull, C.; Ortiz, J.",Improved language services staffing in a large health system,"Proceedings of the 2016 Industrial and Systems Engineering Research Conference, ISERC 2016",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084039341&partnerID=40&md5=a39edf2789ae868d15dc48cea5d70425,0,,,,,,,,,,,,,Full Text Not Available
73,NJH4RK4W,conferencePaper,2020,"Gegner, M.; Chen, S.-J.; Venkateswaran, A.; Yenigella, M.C.",Simulation modeling and analysis for cardiac catheterization lab scheduling,"Proceedings of the 2016 Industrial and Systems Engineering Research Conference, ISERC 2016",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084040970&partnerID=40&md5=3ca93f039777b59ab6f4c6424ee0e45b,0,,,,,,,,,,,,,Full Text Not Available
74,DBZ3JG5H,conferencePaper,2020,"Al-Mashraie, M.; Al-Shaebi, A.; Alshraideh, H.; Essa, M.B.",Improving patient discharge process using discrete event simulation: A case study,"Proceedings of the 2016 Industrial and Systems Engineering Research Conference, ISERC 2016",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084059182&partnerID=40&md5=b3a93d2ce9c03405f35fe35be0d1e56e,0,,,,,,,,,,,,,Full Text Not Available
75,PRI4EBE5,conferencePaper,2020,"Civit, O.; Conrad, M.; Sengupta, S.",A SD-DES hybrid model of patient flow in an ED,"Proceedings of the 2016 Industrial and Systems Engineering Research Conference, ISERC 2016",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084072274&partnerID=40&md5=d56f08a6a989d814a173e6c0aad1162f,0,,,,,,,,,,,,,Full Text Not Available
76,MEZ7QJ38,conferencePaper,2020,"El-Zoghby, J.; Farouk, H.A.; El-Kilany, K.S.",Discrete event simulation of patients' flow in an emergency department,"Proceedings of the 2016 Industrial and Systems Engineering Research Conference, ISERC 2016",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084090032&partnerID=40&md5=7c8b4c36bbcb6f380df98dd001baa3d6,0,,,,,,,,,,,,,Full Text Not Available
77,ETJC8K7C,book,2020,"Abuhay, T.M.; Metsker, O.G.; Yakovlev, A.N.; Kovalchuk, S.V.",Constructing holistic patient flow simulation using system approach,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087279147&doi=10.1007%2f978-3-030-50423-6_31&partnerID=40&md5=19e5f46f847eb0fcb66422397f0e5279,1,0.0,None,0.0,SimPy,1,,,,,,,,
78,7LXZ66GA,journalArticle,2020,"Marin-Garcia, J.A.; Garcia-Sabater, J.P.; Ruiz, A.; Maheut, J.; Garcia-Sabater, J.",Operations management at the service of health care management: Example of a proposal for action research to plan and schedule health resources in scenarios derived from the COVID-19 outbreak,Journal of Industrial Engineering and Management,10.3926/jiem.3190,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085208673&doi=10.3926%2fjiem.3190&partnerID=40&md5=3cb281334ccbf63669b91d4f65bc9d58,0,,,1.0,,,,,,,,,,Not DES
79,9MUTMXYF,journalArticle,2020,"Saadouli, H.; Ltaif, A.",Evaluating the impact of human resource management on the patient flow at an outpatient orthopedic clinic,International Journal of Healthcare Management,10.1080/20479700.2020.1788335,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087803618&doi=10.1080%2f20479700.2020.1788335&partnerID=40&md5=5b3e147f6d52c8ea8c7ef95ecd70b8d3,1,0.0,None,0.0,Arena,0,,,,,,,,
80,FGZELPI5,journalArticle,2020,"Ruiz, I.; Contreras, J.; Garcia, J.",Towards a physical rehabilitation system using a telemedicine approach,Computer Methods in Biomechanics and Biomedical Engineering: Imaging and Visualization,10.1080/21681163.2020.1795929,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088818408&doi=10.1080%2f21681163.2020.1795929&partnerID=40&md5=1b5f885fb6ff0e30bcfea4611b56725a,0,,,,,,,,,,,,,Not DES
81,Q29UCBC2,journalArticle,2022,"Tanantong, T.; Pannakkong, W.; Chemkomnerd, N.",Resource management framework using simulation modeling and multi-objective optimization: a case study of a front-end department of a public hospital in Thailand,BMC Medical Informatics and Decision Making,10.1186/s12911-022-01750-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122937316&doi=10.1186%2fs12911-022-01750-8&partnerID=40&md5=84caf19426e52ac3f87b9d0f1a63ce07,1,0.0,None,0.0,Arena,0,,,,,,,"The data that support the findings of this study are available from 
Thammasat University Hospital but restrictions apply to the availability
 of these data, which were used under license for the current study, and
 so are not publicly available. Data are however available from the 
authors upon reasonable request and with permission of Thammasat 
University Hospital",
82,L7IIZWFP,journalArticle,2022,"Escobar, C.; Morales, C.; Capel, M.; Simón, S.; Pérez-Alcántara, F.; Pomares, E.",Cost-effectiveness analysis of dapagliflozin for the treatment of type 2 diabetes mellitus in Spain: results of the DECLARE-TIMI 58 study,BMC Health Services Research,10.1186/s12913-022-07567-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124777715&doi=10.1186%2fs12913-022-07567-5&partnerID=40&md5=d815a8bf83566086028a6371be2c5d40,0,0.0,CHEERS,0.0,Cardiff T2DM,0,,,,,,,,Not DES
83,2GBCEFKC,journalArticle,2022,"van de Ven, M.; IJzerman, M.; Retèl, V.; van Harten, W.; Koffijberg, H.",Developing a dynamic simulation model to support the nationwide implementation of whole genome sequencing in lung cancer,BMC Medical Research Methodology,10.1186/s12874-022-01571-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127279549&doi=10.1186%2fs12874-022-01571-3&partnerID=40&md5=6ceaa9fe26aae1be9ebbbd80e013959a,1,1.0,None,0.0,AnyLogic,0,,,,,,AnyLogic Cloud,,
84,TFZHF95T,journalArticle,2022,"Xiao, Y.; Yoogalingam, R.",A simulation optimization approach for planning and scheduling in operating rooms for elective and urgent surgeries,Operations Research for Health Care,10.1016/j.orhc.2022.100366,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139348377&doi=10.1016%2fj.orhc.2022.100366&partnerID=40&md5=c3a70db885145bf04a21c09c14edbfec,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
85,9XWKMG7H,journalArticle,2022,"Tofighi, M.; Asgary, A.; Tofighi, G.; Najafabadi, M.M.; Arino, J.; Amiche, A.; Rahman, A.; McCarthy, Z.; Bragazzi, N.L.; Thommes, E.; Coudeville, L.; Grunnill, M.D.; Bourouiba, L.; Wu, J.",Estimating social contacts in mass gatherings for disease outbreak prevention and management: case of Hajj pilgrimage,"Tropical Diseases, Travel Medicine and Vaccines",10.1186/s40794-022-00177-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137228277&doi=10.1186%2fs40794-022-00177-3&partnerID=40&md5=c8215090aa82d03d31520473bcc18686,1,0.0,None,1.0,AnyLogic,0,,,,,,,,
86,L5CI7F22,journalArticle,2021,"Slocum, R.F.; Jones, H.L.; Fletcher, M.T.; McConnell, B.M.; Hodgson, T.J.; Taheri, J.; Wilson, J.R.",Improving chemotherapy infusion operations through the simulation of scheduling heuristics: a case study,Health Systems,10.1080/20476965.2019.1709908,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078891596&doi=10.1080%2f20476965.2019.1709908&partnerID=40&md5=690b20c5b9950c8ee9723365cad539ba,1,0.0,None,0.0,Excel,0,,,,,,,,
87,J5CLRLCC,journalArticle,2021,"Ordu, M.; Demir, E.; Tofallis, C.; Gunal, M.M.",A novel healthcare resource allocation decision support tool: A forecasting-simulation-optimization approach,Journal of the Operational Research Society,10.1080/01605682.2019.1700186,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078948647&doi=10.1080%2f01605682.2019.1700186&partnerID=40&md5=311f81e6f35245d7c90e29091c13266b,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
88,X3HPV7BY,journalArticle,2021,"Reese, K.; Avansino, J.; Brumm, M.; Martin, L.; Day, T.E.",Determining future capacity for an Ambulatory Surgical Center with discrete event simulation,International Journal of Healthcare Management,10.1080/20479700.2020.1720940,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078924316&doi=10.1080%2f20479700.2020.1720940&partnerID=40&md5=96798fe94b2357ecc4c12869a105a31c,1,0.0,None,0.0,MedModel,0,,,,,,,,
89,7GSD92FJ,journalArticle,2021,"Bolt, T.; Bayer, S.; Kapsali, M.; Brailsford, S.",An analytical framework for group simulation model building,Health Systems,10.1080/20476965.2020.1740613,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083559116&doi=10.1080%2f20476965.2020.1740613&partnerID=40&md5=199194aaac7afe104f76833584a7a790,0,,,,,,,,,,,,,Not DES
90,JRBLF4VI,journalArticle,2021,"Shakoor, M.; Qureshi, M.R.; Jadayil, W.A.; Jaber, N.; Al-Nasra, M.",Application of discrete event simulation for performance evaluation in private healthcare: The case of a radiology department,International Journal of Healthcare Management,10.1080/20479700.2020.1757875,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084257965&doi=10.1080%2f20479700.2020.1757875&partnerID=40&md5=6e9ab6d43039f6528b4678c2ebc154cd,1,0.0,None,0.0,Arena,0,,,,,,,,
91,A2XUQJXW,book,2021,"Ramakurthi, V.B.; Manupati, V.; Panigrahi, S.; Varela, M.L.R.; Putnik, G.; Bose, P.S.C.","Modelling, analysis and simulation of a patient admission problem: A social network approach",,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089722262&doi=10.1007%2f978-3-030-49336-3_5&partnerID=40&md5=11e0a183a706f066e6036b81e436bb60,1,0.0,None,0.0,FlexSim,0,,,,,,,,
92,MHK9SWNG,journalArticle,2021,"Willis, M.; Nilsson, A.; Kellerborg, K.; Ball, P.; Roe, R.; Traina, S.; Beale, R.; Newell, I.",Cost-Effectiveness of Canagliflozin Added to Standard of Care for Treating Diabetic Kidney Disease (DKD) in Patients with Type 2 Diabetes Mellitus (T2DM) in England: Estimates Using the CREDEM-DKD Model,Diabetes Therapy,10.1007/s13300-020-00968-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097169853&doi=10.1007%2fs13300-020-00968-x&partnerID=40&md5=abfab4ee264cecd59411d40be3bb68c9,1,0.0,ISPOR,0.0,Excel,0,,,,,,,,
93,9TTJLBSK,journalArticle,2021,"Asgary, A.; Valtchev, S.Z.; Chen, M.; Najafabadi, M.M.; Wu, J.",Artificial intelligence model of drive-through vaccination simulation,International Journal of Environmental Research and Public Health,10.3390/ijerph18010268,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099046576&doi=10.3390%2fijerph18010268&partnerID=40&md5=b99165bfee20ecea27a270556cdd7828,1,1.0,None,1.0,AnyLogic,0,,,,,,AnyLogic Cloud,,
94,TBHGMRMM,journalArticle,2021,"Ganz, M.L.; Chavan, A.; Dhanda, R.; Serbin, M.; Yonan, C.",Cost-effectiveness of valbenazine compared with deutetrabenazine for the treatment of tardive dyskinesia,Journal of Medical Economics,10.1080/13696998.2020.1867443,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099971440&doi=10.1080%2f13696998.2020.1867443&partnerID=40&md5=c9c70dca8986932248072850a7768c4e,0,,,,,,,,,,,,,Not DES
95,KC8F9V5E,journalArticle,2021,"Hajłasz, M.; Mielczarek, B.",Simulation modelling for predicting hospital admissions and bed utilisation,Operations Research and Decisions,10.37190/ord200301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100428915&doi=10.37190%2ford200301&partnerID=40&md5=cb6a757cc45a46ba0febf03dc55a6b9d,1,0.0,None,0.0,Arena,0,,,,,,,,
96,S9MGDZXH,book,2021,"Silvina, A.; Redeker, G.; Webber, T.; Bowles, J.",A Simulation-Based Approach for the Behavioural Analysis of Cancer Pathways,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103540443&doi=10.1007%2f978-3-030-70650-0_4&partnerID=40&md5=74d35bc306131e19427b739d5f0cb226,1,0.0,None,0.0,Salabim,1,,,,,,,,
